"1.產品代號","2.產品名稱","3.產品名稱延長(次品名)","4.平均成本","5.銷售單價一","6.銷售單價二","7.銷售單價三","8.銷售單價四","9.最低售價","10.建議售價","11.備註","12.固定安全量","13.安全量是否自動計算","14.安全量自動計算天數","15.採購系數","16.自動安全量","17.是否依安全量採購","18.安全量採購倍數","19.列入自動轉採購","20.驗貨列出","21.撿貨單列出","22.EAN13碼","23.Code128","24.外部碼","25.顏色","26.尺寸","27.供應廠商代號","28.預估成本","評估成本單價","29.產地國別","30.保存期限天數","31.即期品","32.到期通知天數","33.數量為零自動下架","34.若有下採購單自動上架","35.持續上架","36.停止上架","37.第一次進貨自動上架","38.促銷品","39.不允許客戶下架","40.上架日期區間起","41.上架日期區間迄","42.通知採購1","43.通知採購2","44.通知採購3","45.通知採購4","46.所有數字按照比例升降","47.每層的銷售單價1","48.每層的銷售單價2","49.每層的銷售單價3","50.每層的銷售單價4","51.本產品只上經銷商網站(B2B)","52.店長推薦","53.簡要說明1","54.簡要說明2","55.簡要說明3","56.網路建議售價","57.建立日期","58.缺貨到貨天數","59.網路最低價","60.相同類別排序為前","61.預定到貨日期","62.網站顯示實際庫存","63.預購日期區間起","64.預購日期區間迄","65.促銷數量","66.促銷品金額","67.促銷敘述","68.B品區數量","69.B品售價","70.B品敘述","71.經銷商特價","72.經銷商特價有效日期區間起","73.經銷商特價有效日期區間訖","74.網路特價","75.網路特價有效日期區間起","76.網路特價有效日期區間訖","77.促銷日期/紅利可調整倍數","78.促銷日期結束然後調回幾倍","79.促銷日期有效日期區間起","80.促銷日期有效日期區間訖","81.POS特價(含稅)","82.POS特價日期起","83.POS特價日期迄","84.進貨預設分倉","85.銷貨預設分倉","86.發票明細名稱","87.溫層代號 0:常溫1:冷藏2:冷凍","88.稅別 1:應稅2:零稅3:免稅","89.單品重量(公斤)","90.單品體積(長)cm","91.單品體積(寬)cm","92.單品體積(高)cm","93.包裝重量(公斤)","94.包裝體積(長)cm","95.包裝體積(寬)cm","96.包裝體積(高)cm","97.成箱重量(公斤)","98.成箱體積(長)cm","99.成箱體積(寬)cm","100.成箱體積(高)cm","101.最低訂購量","102.包裝數量","103.裝箱數量","104.列入批次轉出貨","105.關稅","106.API庫存同步-YAHOO購物中心","107.API庫存同步-YAHOO超級商城","108.API庫存同步-MOMO購物中心","109.API庫存同步-MOMO摩天商城","110.API庫存同步-91APP","111.採購連結","112.新品異動日期(民國年/月/日)","113.允許子件變更","114.商品採購備註","115.類別代碼蝦皮","116.類別代碼露天","117.類別代碼Yahoo拍賣","海關編碼(英數11碼)","內部備註","材質","包裝方式","庫存總數量"
="006357",蠟筆小新-(黃)迷你方形磁扣本,,"49","150","140","0","0","0","150",,"0","1","15","0","0","0","1","1","1","1",,="006357",,,,="01","0","49",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006358",蠟筆小新-(粉)迷你方形磁扣本,,"49","150","140","0","0","0","150",,"0","1","15","0","0","0","1","1","1","1",,="006358",,,,="01","0","49",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006359",蠟筆小新-(綠)零錢包,,"58","200","190","0","0","0","200",,"0","1","15","0","0","0","1","1","1","1",,="006359",,,,="01","0","58",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006360",蠟筆小新-(藍)零錢包,,"58","200","190","0","0","0","200",,"0","1","15","0","0","0","1","1","1","1",,="006360",,,,="01","0","58",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006361",蠟筆小新-(水藍)零錢包,,"58","200","190","0","0","0","200",,"0","1","15","0","0","0","1","1","1","1",,="006361",,,,="01","0","58",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006362",(玩樂主義)皮丘小尺寸手辦,,"250","350","330","0","0","0","350",,"0","1","15","0","0","0","1","1","1","1",,="006362",,,,="34","0","250",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"1"
="006363",(玩樂主義)布撥小尺寸手辦,,"250","300","300","0","0","0","300",,"0","1","15","0","0","0","1","1","1","1",,="006363",,,,="34","0","250",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"4"
="006364",小新摸魚新生活,,"275","280","275","0","0","0","280",,"0","1","15","0","0","0","1","1","1","1",,="006364",,,,="34","0","275",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006365",Hangyodon快樂滿屋萌動樂,,"204","290","270","0","0","0","290",,"0","1","15","0","0","0","1","1","1","1",,="006365",,,,="34","0","204",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006366",吉伊卡哇金屬掛件盲袋,,"160","150","150","0","0","0","150",,"0","1","15","0","0","0","1","1","1","1",,="006366",,,,="34","0","160",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006367",內心小孩職場溝通mini盲盒,,"110","130","120","0","0","0","130",,"0","1","15","0","0","0","1","1","1","1",,="006367",,,,="34","0","110",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006368",(泡泡瑪特)迪士尼鞦韆,,"240","180","180","0","0","0","180",,"0","1","15","0","0","0","1","1","1","1",,="006368",,,,="34","0","240",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"5"
="006369",皮克斯雲上軟綿綿,,"180","260","240","0","0","0","260",,"0","1","15","0","0","0","1","1","1","1",,="006369",,,,="34","0","180",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006370",Yobu心靈獨白,,"225","325","305","0","0","0","325",,"0","1","15","0","0","0","1","1","1","1",,="006370",,,,="34","0","225",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006371",三麗鷗多巴胺特飲萌趣豆,,"50","80","75","0","0","0","80",,"0","1","15","0","0","0","1","1","1","1",,="006371",,,,="34","0","50",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006372",星球大戰迷你載具,,"290","390","370","0","0","0","390",,"0","1","15","0","0","0","1","1","1","1",,="006372",,,,="34","0","290",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006373",崩壞-星窮鐵道疊疊樂,,"70","120","115","0","0","0","120",,"0","1","15","0","0","0","1","1","1","1",,="6911400439687",,,,="34","0","70",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006374",(二手)PS5 女神異聞錄3#3,,"600","1200","1150","0","0","0","1200",,"0","1","15","0","0","0","1","1","1","1",,="006374",,,,="15","0","600",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.19,"0",,,,,,,,,"0"
="006375",星之卡比-(閃亮亮)軟膠公仔,,"190","290","270","0","0","0","290",,"0","1","15","0","0","0","1","1","1","1",,="006375",,,,="26","0","190",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006376",星之卡比-(難過)軟膠公仔,,"190","290","270","0","0","0","290",,"0","1","15","0","0","0","1","1","1","1",,="006376",,,,="26","0","190",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"1"
="006377",星之卡比-(強吸人)軟膠公仔,,"190","290","270","0","0","0","290",,"0","1","15","0","0","0","1","1","1","1",,="006377",,,,="26","0","190",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"1"
="006378",星之卡比-(笑咪咪瓦豆魯迪)軟膠公仔,,"190","290","270","0","0","0","290",,"0","1","15","0","0","0","1","1","1","1",,="006378",,,,="26","0","190",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006379",廢料,,"190","290","270","0","0","0","290",,"0","1","15","0","0","0","1","1","1","1",,="006379",,,,="26","0","190",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006380",星之卡比-(正經臉)軟膠公仔,,"190","290","270","0","0","0","290",,"0","1","15","0","0","0","1","1","1","1",,="006380",,,,="26","0","190",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"1"
="006381",星之卡比-(睡帽)軟膠公仔,,"190","290","270","0","0","0","290",,"0","1","15","0","0","0","1","1","1","1",,="006381",,,,="26","0","190",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006382",三麗鷗(庫洛米)大頭玩偶小物包,,"340","350","350","0","0","0","350",,"0","1","15","0","0","0","1","1","1","1",,="006382",,,,="26","0","340",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006383",三麗鷗(大耳狗)大頭玩偶小物包,,"340","390","390","0","0","0","390",,"0","1","15","0","0","0","1","1","1","1",,="006383",,,,="26","0","340",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"1"
="006384",三麗鷗(帕恰狗)大頭玩偶小物包,,"340","350","350","0","0","0","350",,"0","1","15","0","0","0","1","1","1","1",,="006384",,,,="26","0","340",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"1"
="006385",三麗鷗(人魚漢頓)大頭玩偶小物包,,"340","480","460","0","0","0","480",,"0","1","15","0","0","0","1","1","1","1",,="006385",,,,="26","0","340",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006386",三麗鷗(凱蒂貓)大頭玩偶小物包,,"340","350","350","0","0","0","350",,"0","1","15","0","0","0","1","1","1","1",,="006386",,,,="26","0","340",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"2"
="006387",(二手)NS 瑪利歐索尼克東京奧運(日英)#1 美版 日版無中文,,"100","600","550","0","0","0","600",,"0","1","15","0","0","0","1","1","1","1",,="006387",,,,="15","0","100",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006388",(二手)OVERLORD(簡中)#1,,"100","500","450","0","0","0","500",,"0","1","15","0","0","0","1","1","1","1",,="006388",,,,="15","0","100",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.21,"0",,,,,,,,,"0"
="006389",(B)瘋狂坦克(中),,"760","1090","1060","0","0","0","1090",,"0","1","15","0","0","0","1","1","1","1",,="006389",,,,="25","0","760",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.21,"0",,,,,,,,,"0"
="006390",(D)鐵路帝國(中),,"1200","1590","1540","0","0","0","1590",,"0","1","15","0","0","0","1","1","1","1",,="006390",,,,="25","0","1200",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.21,"0",,,,,,,,,"2"
="006391",(二手)方塊方舟(中)#1  日封才有中,,"50","400","350","0","0","0","400",,"0","1","15","0","0","0","1","1","1","1",,="006391",,,,="15","0","50",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.07.10,"0",,,,,,,,,"0"
="006392",(B)媽媽把我的遊戲機藏起來了合輯(中),,"656.666666666667","990","960","0","0","0","990",,"0","1","15","0","0","0","1","1","1","1",,="006392",,,,="19","0","656.666666666667",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.21,"0",,,,,,,,,"0"
="006393",(二手)Cookingmama(無中文)#1,,"50","700","650","0","0","0","700",,"0","1","15","0","0","0","1","1","1","1",,="006393",,,,="15","0","50",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.25,"0",,,,,,,,,"0"
="006394",(二手)模特兒出道(中)#2,,"200","600","550","0","0","0","600",,"0","1","15","0","0","0","1","1","1","1",,="006394",,,,="15","0","200",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.25,"0",,,,,,,,,"0"
="006395",(二手)PS5 我的世界#3,,"300","800","750","0","0","0","800",,"0","1","15","0","0","0","1","1","1","1",,="006395",,,,="15","0","300",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.07.02,"0",,,,,,,,,"0"
="006396",(二手)PS5 WWE2K23(英文)#0.5,,"100","600","550","0","0","0","600",,"0","1","15","0","0","0","1","1","1","1",,="006396",,,,="15","0","100",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.07.02,"0",,,,,,,,,"0"
="006397",(二手)PS5 THE SHOW22(英文)#0.5,,"50","600","550","0","0","0","600",,"0","1","15","0","0","0","1","1","1","1",,="006397",,,,="15","0","50",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.07.02,"0",,,,,,,,,"0"
="006398",SWITCH 4卡切換底座(含風扇),,"860","1490","1390","0","0","0","1490",,"0","1","15","0","0","0","1","1","1","1",,="006398",,,,="01","0","860",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.08.23,"0",,,,,,,,,"0"
="006399",(日版)吉伊卡哇(藍)討伐棒原子筆,,"273","350","330","0","0","0","350",,"0","1","15","0","0","0","1","1","1","1",,="006399",,,,="32","0","273",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006400",(日版)吉伊卡哇(粉)討伐棒原子筆,,"273","350","330","0","0","0","350",,"0","1","15","0","0","0","1","1","1","1",,="006400",,,,="32","0","273",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006401",(日版)吉伊卡哇杯子(白/紫),,"288","270","270","0","0","0","270",,"0","1","15","0","0","0","1","1","1","1",,="006401",,,,="32","0","288",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006402",(日版)卡比滑鼠護腕髮圈(睡覺),,"231","350","330","0","0","0","350",,"0","1","15","0","0","0","1","1","1","1",,="006402",,,,="32","0","231",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006403",(日版)卡比滑鼠護腕髮圈(膨脹),,"231","350","330","0","0","0","350",,"0","1","15","0","0","0","1","1","1","1",,="006403",,,,="32","0","231",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006404",(日版)我的世界三色貓娃娃,,"450","590","540","0","0","0","590",,"0","1","15","0","0","0","1","1","1","1",,="006404",,,,="32","0","450",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006405",(日版)我的世界白兔娃娃,,"450","400","400","0","0","0","400",,"0","1","15","0","0","0","1","1","1","1",,="006405",,,,="32","0","450",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"1"
="006406",(日版)卡比午餐盒(背帶款),,"222","250","250","0","0","0","250",,"0","1","15","0","0","0","1","1","1","1",,="006406",,,,="32","0","222",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
="006407",(日版)卡比手持梳,,"166","300","280","0","0","0","300",,"0","1","15","0","0","0","1","1","1","1",,="006407",,,,="32","0","166",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,113.06.20,"0",,,,,,,,,"0"
